iter	Passed	Remaining
1979	995	512
1980	995	512
1981	997	512
1982	997	511
1983	997	511
1984	998	510
1985	998	509
1986	999	509
1987	999	508
1988	999	508
1989	1000	507
1990	1000	507
1991	1001	506
1992	1001	506
1993	1002	505
1994	1002	504
1995	1002	504
1996	1003	503
1997	1003	503
1998	1004	502
1999	1004	502
2000	1005	501
2001	1006	501
2002	1006	501
2003	1006	500
2004	1007	499
2005	1007	499
2006	1008	498
2007	1008	498
2008	1009	497
2009	1009	497
2010	1009	496
2011	1010	496
2012	1010	495
2013	1011	495
2014	1011	494
2015	1012	493
2016	1012	493
2017	1013	493
2018	1013	492
2019	1014	491
2020	1014	491
2021	1014	490
2022	1015	490
2023	1015	489
2024	1016	489
2025	1016	488
2026	1016	488
2027	1017	487
2028	1017	487
2029	1018	486
2030	1018	485
2031	1019	485
2032	1020	485
2033	1020	484
2034	1021	484
2035	1021	483
2036	1022	483
2037	1022	482
2038	1022	482
2039	1023	481
2040	1023	481
2041	1024	480
2042	1024	479
2043	1024	479
2044	1025	478
2045	1025	478
2046	1026	477
2047	1026	477
2048	1027	476
2049	1027	476
2050	1028	475
2051	1028	475
2052	1029	474
2053	1029	474
2054	1030	473
2055	1030	473
2056	1030	472
2057	1031	472
2058	1031	471
2059	1032	470
2060	1032	470
2061	1033	469
2062	1033	469
2063	1033	468
2064	1034	468
2065	1034	467
2066	1034	467
2067	1035	466
2068	1035	466
2069	1036	465
2070	1036	465
2071	1037	464
2072	1038	464
2073	1038	463
2074	1039	463
2075	1039	462
2076	1040	462
2077	1041	461
2078	1041	461
2079	1041	460
2080	1042	460
2081	1042	459
2082	1043	459
2083	1043	458
2084	1044	458
2085	1044	457
2086	1045	457
2087	1046	456
2088	1046	456
2089	1055	459
2090	1057	459
2091	1058	459
2092	1059	459
2093	1060	458
2094	1062	458
2095	1067	460
2096	1069	460
2097	1070	460
2098	1073	460
2099	1074	460
2100	1077	461
2101	1080	461
2102	1082	461
2103	1083	461
2104	1087	462
2105	1088	462
2106	1091	462
2107	1091	461
2108	1092	461
2109	1092	460
2110	1093	460
2111	1093	459
2112	1094	459
2113	1095	459
2114	1096	458
2115	1096	458
2116	1097	457
2117	1098	457
2118	1098	456
2119	1100	456
2120	1102	457
2121	1104	456
2122	1105	456
2123	1107	456
2124	1108	456
2125	1109	456
2126	1109	455
2127	1110	455
2128	1111	454
2129	1111	454
2130	1112	453
2131	1113	453
2132	1113	452
2133	1114	452
2134	1114	451
2135	1115	451
2136	1115	450
2137	1116	450
2138	1117	449
2139	1118	449
2140	1118	448
2141	1119	448
2142	1119	447
2143	1120	447
2144	1120	446
2145	1120	446
2146	1121	445
2147	1121	444
2148	1122	444
2149	1122	443
2150	1123	443
2151	1123	442
2152	1124	442
2153	1124	441
2154	1125	441
2155	1125	440
2156	1126	440
2157	1126	439
2158	1127	439
2159	1127	438
2160	1127	437
2161	1128	437
2162	1128	436
2163	1129	436
2164	1129	435
2165	1130	435
2166	1130	434
2167	1130	434
2168	1131	433
2169	1131	432
2170	1132	432
2171	1132	431
2172	1133	431
2173	1133	430
2174	1134	430
2175	1134	429
2176	1134	429
2177	1135	428
2178	1135	427
2179	1136	427
2180	1136	426
2181	1137	426
2182	1137	425
2183	1137	425
2184	1138	424
2185	1139	424
2186	1140	423
2187	1140	423
2188	1141	422
2189	1141	422
2190	1141	421
2191	1142	421
2192	1142	420
2193	1143	419
2194	1143	419
2195	1143	418
2196	1144	418
2197	1144	417
2198	1145	417
2199	1145	416
2200	1146	416
2201	1146	415
2202	1146	414
2203	1147	414
2204	1147	413
2205	1148	413
2206	1149	412
2207	1149	412
2208	1150	411
2209	1150	411
2210	1151	410
2211	1151	410
2212	1151	409
2213	1152	409
2214	1152	408
2215	1153	407
2216	1153	407
2217	1153	406
2218	1154	406
2219	1154	405
2220	1155	405
2221	1155	404
2222	1155	404
2223	1156	403
2224	1156	402
2225	1158	402
2226	1158	402
2227	1158	401
2228	1159	401
2229	1159	400
2230	1160	399
2231	1160	399
2232	1161	398
2233	1161	398
2234	1161	397
2235	1162	397
2236	1163	396
2237	1163	396
2238	1164	395
2239	1164	395
2240	1165	394
2241	1165	394
2242	1166	393
2243	1166	392
2244	1166	392
2245	1167	391
2246	1167	391
2247	1168	390
2248	1168	390
2249	1168	389
2250	1169	389
2251	1169	388
2252	1170	387
2253	1170	387
2254	1170	386
2255	1171	386
2256	1171	385
2257	1172	385
2258	1173	384
2259	1173	384
2260	1174	383
2261	1174	383
2262	1175	382
2263	1175	382
2264	1175	381
2265	1176	381
2266	1176	380
2267	1177	379
2268	1177	379
2269	1177	378
2270	1178	378
2271	1178	377
2272	1179	377
2273	1180	376
2274	1180	376
2275	1181	375
2276	1181	375
2277	1182	374
2278	1182	374
2279	1183	373
2280	1184	373
2281	1184	372
2282	1185	372
2283	1185	371
2284	1185	371
2285	1186	370
2286	1186	369
2287	1187	369
2288	1187	368
2289	1188	368
2290	1188	367
2291	1189	367
2292	1189	366
2293	1190	366
2294	1191	365
2295	1191	365
2296	1192	364
2297	1192	364
2298	1192	363
2299	1193	363
2300	1193	362
2301	1193	362
2302	1194	361
2303	1194	360
2304	1195	360
2305	1195	359
2306	1196	359
2307	1196	358
2308	1196	358
2309	1198	357
2310	1198	357
2311	1198	356
2312	1199	356
2313	1199	355
2314	1200	355
2315	1200	354
2316	1200	354
2317	1201	353
2318	1201	352
2319	1202	352
2320	1202	351
2321	1202	351
2322	1203	350
2323	1203	350
2324	1204	349
2325	1204	349
2326	1205	348
2327	1205	348
2328	1206	347
2329	1207	347
2330	1207	346
2331	1208	346
2332	1208	345
2333	1208	344
2334	1209	344
2335	1209	343
2336	1210	343
2337	1210	342
2338	1211	342
2339	1211	341
2340	1211	341
2341	1212	340
2342	1213	340
2343	1213	339
2344	1214	339
2345	1214	338
2346	1215	338
2347	1215	337
2348	1215	336
2349	1216	336
2350	1216	335
2351	1217	335
2352	1217	334
2353	1217	334
2354	1218	333
2355	1218	333
2356	1219	332
2357	1219	332
2358	1220	331
2359	1220	330
2360	1221	330
2361	1221	329
2362	1222	329
2363	1222	328
2364	1222	328
2365	1224	327
2366	1224	327
2367	1224	326
2368	1225	326
2369	1225	325
2370	1226	325
2371	1226	324
2372	1227	324
2373	1227	323
2374	1227	323
2375	1228	322
2376	1228	322
2377	1229	321
2378	1229	320
2379	1230	320
2380	1230	319
2381	1231	319
2382	1231	318
2383	1231	318
2384	1232	317
2385	1233	317
2386	1233	316
2387	1234	316
2388	1234	315
2389	1235	315
2390	1235	314
2391	1235	314
2392	1236	313
2393	1236	313
2394	1237	312
2395	1238	312
2396	1238	311
2397	1239	311
2398	1239	310
2399	1240	310
2400	1240	309
2401	1240	308
2402	1241	308
2403	1241	307
2404	1242	307
2405	1242	306
2406	1243	306
2407	1243	305
2408	1244	305
2409	1244	304
2410	1245	304
2411	1245	303
2412	1246	303
2413	1246	302
2414	1246	302
2415	1247	301
2416	1247	300
2417	1248	300
2418	1248	299
2419	1249	299
2420	1249	298
2421	1249	298
2422	1250	297
2423	1250	297
2424	1251	296
2425	1251	296
2426	1251	295
2427	1252	295
2428	1252	294
2429	1253	294
2430	1253	293
2431	1254	292
2432	1254	292
2433	1255	291
2434	1255	291
2435	1256	290
2436	1256	290
2437	1257	289
2438	1257	289
2439	1257	288
2440	1258	288
2441	1258	287
2442	1259	287
2443	1259	286
2444	1260	286
2445	1260	285
2446	1260	284
2447	1261	284
2448	1262	284
2449	1262	283
2450	1263	282
2451	1263	282
2452	1264	281
2453	1264	281
2454	1265	280
2455	1265	280
2456	1265	279
2457	1266	279
2458	1266	278
2459	1267	278
2460	1267	277
2461	1268	277
2462	1268	276
2463	1268	276
2464	1269	275
2465	1270	275
2466	1271	274
2467	1271	274
2468	1272	273
2469	1272	273
2470	1273	272
2471	1273	272
2472	1273	271
2473	1274	271
2474	1275	270
2475	1275	269
2476	1276	269
2477	1276	268
2478	1277	268
2479	1277	267
2480	1277	267
2481	1278	266
2482	1278	266
2483	1279	265
2484	1279	265
2485	1280	264
2486	1280	264
2487	1280	263
2488	1281	263
2489	1281	262
2490	1282	261
2491	1282	261
2492	1282	260
2493	1283	260
2494	1283	259
2495	1285	259
2496	1286	259
2497	1286	258
2498	1287	258
2499	1287	257
2500	1287	256
2501	1288	256
2502	1288	255
2503	1289	255
2504	1289	254
2505	1289	254
2506	1290	253
2507	1290	253
2508	1291	252
2509	1291	252
2510	1292	251
2511	1292	251
2512	1292	250
2513	1293	250
2514	1293	249
2515	1294	249
2516	1294	248
2517	1295	247
2518	1295	247
2519	1296	246
2520	1296	246
2521	1296	245
2522	1297	245
2523	1297	244
2524	1298	244
2525	1298	243
2526	1298	243
2527	1299	242
2528	1299	242
2529	1300	241
2530	1300	241
2531	1300	240
2532	1301	239
2533	1302	239
2534	1302	238
2535	1303	238
2536	1303	237
2537	1303	237
2538	1304	236
2539	1304	236
2540	1305	235
2541	1305	235
2542	1306	234
2543	1307	234
2544	1307	233
2545	1308	233
2546	1309	232
2547	1309	232
2548	1309	231
2549	1310	231
2550	1310	230
2551	1311	230
2552	1311	229
2553	1312	229
2554	1312	228
2555	1312	228
2556	1313	227
2557	1313	227
2558	1314	226
2559	1314	225
2560	1315	225
2561	1315	224
2562	1315	224
2563	1316	223
2564	1316	223
2565	1317	222
2566	1317	222
2567	1318	221
2568	1318	221
2569	1319	220
2570	1319	220
2571	1319	219
2572	1320	219
2573	1320	218
2574	1321	218
2575	1321	217
2576	1322	217
2577	1322	216
2578	1322	215
2579	1323	215
2580	1323	214
2581	1324	214
2582	1324	213
2583	1324	213
2584	1325	212
2585	1326	212
2586	1326	211
2587	1327	211
2588	1327	210
2589	1328	210
2590	1328	209
2591	1329	209
2592	1330	208
2593	1330	208
2594	1331	207
2595	1331	207
2596	1331	206
2597	1332	206
2598	1332	205
2599	1333	205
2600	1334	204
2601	1334	204
2602	1335	203
2603	1335	203
2604	1336	202
2605	1337	202
2606	1337	201
2607	1337	201
2608	1338	200
2609	1338	200
2610	1339	199
2611	1339	198
2612	1340	198
2613	1340	197
2614	1340	197
2615	1341	196
2616	1341	196
2617	1342	195
2618	1342	195
2619	1343	194
2620	1343	194
2621	1343	193
2622	1344	193
2623	1344	192
2624	1345	192
2625	1345	191
2626	1345	191
2627	1346	190
2628	1346	190
2629	1347	189
2630	1347	188
2631	1347	188
2632	1348	187
2633	1348	187
2634	1349	186
2635	1349	186
2636	1350	185
2637	1350	185
2638	1351	184
2639	1352	184
2640	1353	183
2641	1353	183
2642	1353	182
2643	1354	182
2644	1354	181
2645	1355	181
2646	1355	180
2647	1355	180
2648	1356	179
2649	1357	179
2650	1357	178
2651	1358	178
2652	1358	177
2653	1359	177
2654	1359	176
2655	1360	176
2656	1361	175
2657	1361	175
2658	1362	174
2659	1362	174
2660	1362	173
2661	1363	173
2662	1363	172
2663	1363	172
2664	1364	171
2665	1364	170
2666	1365	170
2667	1366	169
2668	1366	169
2669	1367	168
2670	1367	168
2671	1368	167
2672	1368	167
2673	1369	166
2674	1369	166
2675	1369	165
2676	1370	165
2677	1370	164
2678	1371	164
2679	1371	163
2680	1372	163
2681	1372	162
2682	1372	162
2683	1373	161
2684	1373	161
2685	1374	160
2686	1375	160
2687	1375	159
2688	1375	159
2689	1376	158
2690	1376	158
2691	1376	157
2692	1377	157
2693	1377	156
2694	1378	155
2695	1378	155
2696	1378	154
2697	1379	154
2698	1379	153
2699	1380	153
2700	1380	152
2701	1381	152
2702	1381	151
2703	1382	151
2704	1382	150
2705	1383	150
2706	1383	149
2707	1383	149
2708	1384	148
2709	1384	148
2710	1385	147
2711	1385	147
2712	1386	146
2713	1386	146
2714	1386	145
2715	1387	145
2716	1387	144
2717	1388	144
2718	1389	143
2719	1389	143
2720	1390	142
2721	1390	142
2722	1391	141
2723	1391	141
2724	1392	140
2725	1392	139
2726	1392	139
2727	1393	138
2728	1393	138
2729	1394	137
2730	1394	137
2731	1394	136
2732	1395	136
2733	1395	135
2734	1396	135
2735	1397	134
2736	1398	134
2737	1398	133
2738	1399	133
2739	1399	132
2740	1400	132
2741	1400	131
2742	1400	131
2743	1401	130
2744	1401	130
2745	1402	129
2746	1402	129
2747	1402	128
2748	1403	128
2749	1404	127
2750	1404	127
2751	1406	126
2752	1406	126
2753	1406	125
2754	1407	125
2755	1407	124
2756	1408	124
2757	1408	123
2758	1409	123
2759	1409	122
2760	1409	122
2761	1410	121
2762	1410	121
2763	1411	120
2764	1411	119
2765	1411	119
2766	1412	118
2767	1412	118
2768	1413	117
2769	1413	117
2770	1414	116
2771	1414	116
2772	1415	115
2773	1416	115
2774	1416	114
2775	1417	114
2776	1417	113
2777	1418	113
2778	1418	112
2779	1419	112
2780	1419	111
2781	1419	111
2782	1420	110
2783	1420	110
2784	1421	109
2785	1421	109
2786	1422	108
2787	1423	108
2788	1423	107
2789	1424	107
2790	1424	106
2791	1425	106
2792	1425	105
2793	1425	105
2794	1426	104
2795	1426	104
2796	1427	103
2797	1427	103
2798	1427	102
2799	1428	102
2800	1428	101
2801	1429	100
2802	1429	100
2803	1430	99
2804	1430	99
2805	1431	98
2806	1432	98
2807	1432	97
2808	1433	97
2809	1433	96
2810	1434	96
2811	1434	95
2812	1434	95
2813	1435	94
2814	1435	94
2815	1436	93
2816	1436	93
2817	1436	92
2818	1437	92
2819	1437	91
2820	1438	91
2821	1438	90
2822	1439	90
2823	1439	89
2824	1440	89
2825	1440	88
2826	1441	88
2827	1441	87
2828	1442	87
2829	1442	86
2830	1442	86
2831	1443	85
2832	1443	85
2833	1444	84
2834	1444	84
2835	1445	83
2836	1445	83
2837	1445	82
2838	1446	82
2839	1447	81
2840	1448	81
2841	1449	80
2842	1449	80
2843	1450	79
2844	1450	79
2845	1451	78
2846	1451	78
2847	1451	77
2848	1452	76
2849	1452	76
2850	1453	75
2851	1453	75
2852	1454	74
2853	1454	74
2854	1455	73
2855	1455	73
2856	1455	72
2857	1456	72
2858	1456	71
2859	1457	71
2860	1457	70
2861	1457	70
2862	1458	69
2863	1458	69
2864	1459	68
2865	1460	68
2866	1460	67
2867	1461	67
2868	1461	66
2869	1462	66
2870	1462	65
2871	1463	65
2872	1463	64
2873	1464	64
2874	1464	63
2875	1464	63
2876	1465	62
2877	1465	62
2878	1466	61
2879	1466	61
2880	1467	60
2881	1467	60
2882	1467	59
2883	1468	59
2884	1468	58
2885	1469	58
2886	1469	57
2887	1469	57
2888	1470	56
2889	1470	55
2890	1471	55
2891	1471	54
2892	1472	54
2893	1472	53
2894	1473	53
2895	1473	52
2896	1473	52
2897	1474	51
2898	1474	51
2899	1475	50
2900	1475	50
2901	1475	49
2902	1476	49
2903	1476	48
2904	1477	48
2905	1477	47
2906	1478	47
2907	1478	46
2908	1479	46
2909	1479	45
2910	1480	45
2911	1480	44
2912	1480	44
2913	1481	43
2914	1481	43
2915	1482	42
2916	1482	42
2917	1482	41
2918	1483	41
2919	1483	40
2920	1484	40
2921	1484	39
2922	1485	39
2923	1485	38
2924	1485	38
2925	1486	37
2926	1487	37
2927	1487	36
2928	1488	36
2929	1488	35
2930	1489	35
2931	1489	34
2932	1490	34
2933	1490	33
2934	1491	33
2935	1491	32
2936	1491	32
2937	1492	31
2938	1492	30
2939	1493	30
2940	1493	29
2941	1493	29
2942	1494	28
2943	1494	28
2944	1496	27
2945	1496	27
2946	1497	26
2947	1497	26
2948	1497	25
2949	1498	25
2950	1498	24
2951	1499	24
2952	1499	23
2953	1500	23
2954	1500	22
2955	1501	22
2956	1501	21
2957	1501	21
2958	1503	20
2959	1504	20
2960	1504	19
2961	1504	19
2962	1505	18
2963	1505	18
2964	1506	17
2965	1506	17
2966	1507	16
2967	1507	16
2968	1507	15
2969	1508	15
2970	1508	14
2971	1509	14
2972	1509	13
2973	1510	13
2974	1510	12
2975	1511	12
2976	1511	11
2977	1512	11
2978	1513	10
2979	1513	10
2980	1514	9
2981	1514	9
2982	1515	8
2983	1515	8
2984	1515	7
2985	1516	7
2986	1516	6
2987	1517	6
2988	1517	5
2989	1517	5
2990	1518	4
2991	1519	4
2992	1519	3
2993	1520	3
2994	1520	2
2995	1520	2
2996	1521	1
2997	1521	1
2998	1522	0
2999	1522	0
